PERMIT TYPE,PERMIT #,PROJECT NAME,WORK TYPE,ADDRESS,LOCATION,X_COORD,Y_COORD,DATE SUBMITTED,DATE ISSUED,DECLARED VALUATION,AREA (SF),PRIMARY CONTACT,CD,NCD,HD
Plumbing Gas Permit,MEP-GAS-PMT23-34200515,Gas line,,"12907 LEGEND FIELD DR, City of San Antonio, TX 78230",,2107597.1,13751954.2,2023-01-05,2023-01-05,,,JOE C ENRIQUEZ,8,,
Plumbing Gas Permit,MEP-GAS-PMT23-34200528,WENDYS#1040 GAS INSPECTION,,"6827 W MILITARY DR, City of San Antonio, TX 78227",,2086298.6,13695034.8,2023-01-05,2023-01-05,,,Domingo T Hernandez,6,,
Plumbing Gas Permit,MEP-GAS-PMT23-34200538,Gas,,"123 W MEADOWLANE DR, City of San Antonio, TX 78209",,2142199.2,13724495.3,2023-01-05,2023-01-05,,,Jaime Rodriguez,10,,
Plumbing Gas Permit,MEP-GAS-PMT23-34200540,Trades,,"723 PORTER ST, City of San Antonio, TX 78210",,2141787.7,13695634,2023-01-05,2023-01-05,,,Antonio Vasquez,2,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400344,8526 Nichols tree,,"8526 NICHOLS TREE, City of San Antonio ETJ, TX 78006",,2078615.4,13804041.7,2023-01-04,2023-01-05,,,WESTON BOYD,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400375,4026 BAY LEAF LOOP,,"4026 BAY LEAF LOOP, City of San Antonio, TX 78073",,2101542.2,13645027.1,2023-01-04,2023-01-05,,,Charles Fry,4,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400376,4030 BAY LEAF LOOP,,"4030 BAY LEAF LOOP, City of San Antonio, TX 78073",,2101508.1,13644994.1,2023-01-04,2023-01-05,,,Charles Fry,4,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400377,4042 BAY LEAF LOOP,,"4042 BAY LEAF LOOP, City of San Antonio, TX 78073",,2101342.1,13644977.1,2023-01-04,2023-01-05,,,Charles Fry,4,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400378,4038 BAY LEAF LOOP,,"4038 BAY LEAF LOOP, City of San Antonio, TX 78073",,2101396.7,13644975.9,2023-01-04,2023-01-05,,,Charles Fry,4,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400379,4050 BAY LEAF LOOP,,"4050 BAY LEAF LOOP, City of San Antonio, TX 78073",,2101255.7,13644989.6,2023-01-04,2023-01-05,,,Charles Fry,4,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400393,8538 adler fall,,,,,,2023-01-05,2023-01-05,,,DOUBLE H LANDSCAPE,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400394,8526 adler fall,,,,,,2023-01-05,2023-01-05,,,DOUBLE H LANDSCAPE,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400395,8522 adler fall,,,,,,2023-01-05,2023-01-05,,,DOUBLE H LANDSCAPE,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400396,8518 adler fall,,,,,,2023-01-05,2023-01-05,,,DOUBLE H LANDSCAPE,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400406,11239 CASINA HEIGHTS,,"11239 CASINA HEIGHTS, City of San Antonio, TX 78240",,2091497.2,13746362.9,2023-01-05,2023-01-05,,,"JEFFREY SMITH, LANDSCAPE OF TEXAS/SMITH&SONS",8,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400408,4622 CROPLAND WAY,,"4622 CROPLAND WAY, CITY OF SAN ANTONIO, TX 78253",,,,2023-01-05,2023-01-05,,,"JEFFREY SMITH, LANDSCAPE OF TEXAS/SMITH&SONS",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400409,11328 BLUE FEATHER,,"11328 BLUE FEATHER, CITY OF SAN ANTONIO, TX 78254",,,,2023-01-05,2023-01-05,,,"JEFFREY SMITH, LANDSCAPE OF TEXAS/SMITH&SONS",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400420,1805 Worsham Pass,,"1805 WORSHAM PASS, CITY OF SAN ANTONIO, TX 78260",,,,2023-01-05,2023-01-05,,,"Joseph Ash, MIMBRES RIVER IRRIGATION, LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400440,Chad Warner,,"3810 PARK GATE, City of San Antonio, TX 78230",,2108374.6,13750826.3,2023-01-05,2023-01-05,,,Shane Schirmer,8,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400453,9639 Bosal Bend,,"9639 BOSAL BEND, CITY OF SAN ANTONIO, TX 78254",,,,2023-01-05,2023-01-05,,,LEONARDO FAJARDO,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400454,1514 Roxburg Way,,"1514 ROXBURG WAY, City of San Antonio ETJ, TX 78260",,2137352.8,13803336.6,2023-01-05,2023-01-05,,,LEONARDO FAJARDO,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400458,9038 Imposing Oak,,"9038 IMPOSING OAK, CITY OF SAN ANTONIO, TX 78255",,,,2023-01-05,2023-01-05,,,LEONARDO FAJARDO,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400462,2641 White Willow,,"2641 WHITE WILLOW, City of San Antonio ETJ, TX 78245",,2034901.5,13694505.3,2023-01-05,2023-01-05,,,LEONARDO FAJARDO,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400464,12168 OLD ONYX,,"12168 OLD ONYX, CITY OF SAN ANTONIO, TX 78245",,,,2023-01-05,2023-01-05,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400465,71 Ricadonna,,"71 RICADONNA, City of San Antonio ETJ, TX 78253",,2040368.5,13705571.4,2023-01-05,2023-01-05,,,LEONARDO FAJARDO,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400467,12515 AUROR BASIN,,"12515 AURORA BASIN, CITY OF SAN ANTONIO, TX 78254",,,,2023-01-05,2023-01-05,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400468,27103 Coltens Canyon,,"27103 COLTENS CANYON, City of San Antonio ETJ, TX 78260",,2136351.5,13803311.9,2023-01-05,2023-01-05,,,LEONARDO FAJARDO,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400469,13759 RED ROCK RUN,,"13759 RED ROCK RUN, CITY OF SAN ANTONIO, TX 78254",,,,2023-01-05,2023-01-05,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400472,13807 RED ROCK RUN,,"13807 RED ROCK RUN, CITY OF SAN ANTONIO, TX 78254",,,,2023-01-05,2023-01-05,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400473,9910 YELLOW LAKE,,"9910 YELLOW LAKE, CITY OF SAN ANTONIO, TX 78254",,,,2023-01-05,2023-01-05,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400475,9922 YELLOW LAKE,,"9922 YELLOW LAKE, CITY OF SAN ANTONIO, TX 78254",,,,2023-01-05,2023-01-05,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400476,9926 YELLOW LAKE,,"9926 YELLOW LAKE, CITY OF SAN ANTONIO, TX 78254",,,,2023-01-05,2023-01-05,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400477,4766 CHALK FLATS,,"4766 CHALK FLATS, CITY OF SAN ANTONIO, TX 78253",,,,2023-01-05,2023-01-05,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400478,4786 CHALK FLATS,,"4786 CHALK FLATS, CITY OF SAN ANTONIO, TX 78253",,,,2023-01-05,2023-01-05,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400479,14405 GUNSIGHT PASS,,"14405 GUNSIGHT PASS, CITY OF SAN ANTONIO, TX 78253",,,,2023-01-05,2023-01-05,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400480,1050 aidenbaum,,"1050 AIDENBALM, SAN ANTONIO, TX 78260",,,,2023-01-05,2023-01-05,,,WESTON BOYD,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400484,1043 aidenbaum,,"1043 AIDENBALM, SAN ANTONIO, TX 78260",,,,2023-01-05,2023-01-05,,,WESTON BOYD,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400487,12822 fort belknap,,,,,,2023-01-05,2023-01-05,,,WESTON BOYD,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400512,1402 argon way,,"1402 ARGON WAY, SAN ANTONIO, TX 78245",,,,2023-01-05,2023-01-05,,,DOUBLE H LANDSCAPE,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400516,768 fort Leonard,,"768 FORT LEONARD, SAN ANTONIO, TX 78245",,,,2023-01-05,2023-01-05,,,DOUBLE H LANDSCAPE,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400517,4511 appaloosa crest,,"4511 APPALOSSA CREST, CITY OF SAN ANTONIO, TX 78245",,,,2023-01-05,2023-01-05,,,DOUBLE H LANDSCAPE,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400519,4515 appaloosa crest,,"4515 APPALOOSA CREST, CITY OF SAN ANTONIO, TX 78245",,,,2023-01-05,2023-01-05,,,DOUBLE H LANDSCAPE,0,,
Mechanical Permit,MEP-MEC-PMT23-33900389,George Doubrava,,"8250 LEWISTON, City of San Antonio, TX 78254",,2080499.7,13739683.2,2023-01-05,2023-01-05,,,george g doubrava,7,,
Mechanical Permit,MEP-MEC-PMT23-33900390,158 haby,,"158 HABY DR, City of San Antonio, TX 78212",,2125314.3,13725910.5,2023-01-05,2023-01-05,,,Russell Stephen Howard,1,,
Mechanical Permit,MEP-MEC-PMT23-33900404,HVAC PERMIT,,"6323 PEMWOODS, City of San Antonio, TX 78240",,2092266.4,13742751.7,2023-01-05,2023-01-05,,,"DENNIS L MOLLGAARD, JR",7,,
Mechanical Permit,MEP-MEC-PMT23-33900415,HVAC install,,"410 CAMERON CIRCLE, City of San Antonio, TX 78258",,2132223.2,13787703.7,2023-01-05,2023-01-05,,,Patrick L Beyer,9,,
Mechanical Permit,MEP-MEC-PMT23-33900433,11801599,,"5930 SAIL LOFT DR, City of San Antonio, TX 78242",,2091260,13671155.7,2023-01-05,2023-01-05,,,"RICHARD W HOFFART, AMERICAN RESIDENTIAL SERVICES",4,,
Mechanical Permit,MEP-MEC-PMT23-33900446,Mechanical,,"64 BRISTOL GREEN, City of San Antonio, TX 78209",,2135311.4,13731011.4,2023-01-05,2023-01-05,,,"ALVARO MARTINEZ, COWBOYS A/C & HEATING",1,,
Mechanical Permit,MEP-MEC-PMT23-33900449,Mac St John,,"830 INDIANA ST, City of San Antonio, TX 78210",,2137614.9,13696787.3,2023-01-05,2023-01-05,,,"MACKIE W ST JOHN, JR., THE A/C GUYS",2,,
Mechanical Permit,MEP-MEC-PMT23-33900459,Roach Install,,"5410 TIMBER BEACH, City of San Antonio, TX 78250",,2077991.1,13726543.8,2023-01-05,2023-01-05,,,"THOMAS J DAMIANI, COMFORT DESIGN",6,,
Mechanical Permit,MEP-MEC-PMT23-33900498,matt stone,,"318 NECHES BRANCH, City of San Antonio, TX 78258",,2127101.2,13784703.4,2023-01-05,2023-01-05,,,"JOHN A MAGNINAT, CLASSIC AC & HEATING",9,,
Mechanical Permit,MEP-MEC-PMT23-33900504,TOUDOUZE,,"11955 ALAMO BLANCO, City of San Antonio, TX 78233",,2158993,13747834.9,2023-01-05,2023-01-05,,,RAY A MERCHANT,10,,
Mechanical Permit,MEP-MEC-PMT23-33900506,Mechanical Permit,,"3343 CADBURY, City of San Antonio, TX 78247",,2152094.9,13756802.7,2023-01-05,2023-01-05,,,ERNESTO GOMEZ,,,
Mechanical Permit,MEP-MEC-PMT23-33900509,HVAC REPLACEMENT,,"6858 STONYKIRK RD, City of San Antonio, TX 78240",,2088209.7,13741683.5,2023-01-05,2023-01-05,,,"JEREMY T ROBERDS, SA SPECIALTIE",7,,
Mechanical Permit,MEP-MEC-PMT23-33900521,205 BETTY JEAN,,"205 BETTY JEAN, City of San Antonio, TX 78223",,2139661.9,13683534,2023-01-05,2023-01-05,,,"JUAN J ESCALERA, ESCALERA'S AIR CONDITION & REF",3,,
Mechanical Permit,MEP-MEC-PMT23-33900531,Rodriguez Residence,,"254 KILLARNEY DR, City of San Antonio, TX 78223",,2151382.9,13681836.2,2023-01-05,2023-01-05,,,Jose A Rodriguez,3,,
Plumbing Completion Permit,MEP-PCP-PMT23-34100494,Plumbing Gas Permit,,"312 MISSION ST, City of San Antonio, TX 78210",,2130746.6,13697344.7,2023-01-05,2023-01-05,,,AAA ROOTER,1,,King William
Plumbing Completion Permit,MEP-PCP-PMT23-34100499,Plumbing General Permit,,"321 E DEWEY PLACE, City of San Antonio, TX 78212",,2130459.8,13710537.3,2023-01-05,2023-01-05,,,GOOD 2 GO PLUMBING & ROOTER LLC,1,,Tobin Hill
Plumbing General Permit,MEP-PLM-PMT23-34300109,Plumbing General Permit,,"5422 MARCONI DR, City of San Antonio, TX 78228",,2097525.6,13707382.2,2023-01-03,2023-01-05,,,Hernandez Plumbing,7,,
Plumbing General Permit,MEP-PLM-PMT23-34300362,Tunnel,,"4111 LOST TRAIL, City of San Antonio, TX 78218",,2154674.7,13734334.8,2023-01-04,2023-01-05,,,"STEVEN DRUM, ROYAL FLUSH SEWER & PLUMBING",2,,
Plumbing General Permit,MEP-PLM-PMT23-34300387,Water Softener installation,,"8303 EAGLE PEAK, City of San Antonio, TX 78023",,2079350.7,13759231.4,2023-01-05,2023-01-05,,,ANDREW WORKMAN,8,,
Plumbing General Permit,MEP-PLM-PMT23-34300397,6406 Dove Hill,,"6406 DOVE HILL, City of San Antonio, TX 78238",,2091899.7,13718177.2,2023-01-05,2023-01-05,,,"MICHAEL D YAZALINA, ABC HOME & COMMERCIAL SERVICES",7,,
Plumbing General Permit,MEP-PLM-PMT23-34300398,219 Adams Plumbing,,"219 ADAMS ST, City of San Antonio, TX 78210",,2130264,13696903,2023-01-05,2023-01-05,,,Joseph E Lajoie,1,,King William
Plumbing General Permit,MEP-PLM-PMT23-34300399,10511 palmdale,,"10511 PALMDALE, City of San Antonio, TX 78230",,2108966.1,13744415.2,2023-01-05,2023-01-05,,,VIRGIL GARCIA,8,,
Plumbing General Permit,MEP-PLM-PMT23-34300402,Jason,,"167 OLGA DR, City of San Antonio, TX 78237",,2104771,13696915.3,2023-01-05,2023-01-05,,,juan antonio cortez,5,,
Plumbing General Permit,MEP-PLM-PMT23-34300410,Plumbing General Permit,,"443 W LUBBOCK ST, City of San Antonio, TX 78204",,2124748.2,13692360.4,2023-01-05,2023-01-05,,,NARCISO C SANTOS,5,,
Plumbing General Permit,MEP-PLM-PMT23-34300412,"Huerth, Jean",,"439 SANDALWOOD LANE, City of San Antonio, TX 78216",,2132567.2,13733197.4,2023-01-05,2023-01-05,,,"Gerald Cortez, JON WAYNE HEAT, ELCT& A/C,LTD.",1,,
Plumbing General Permit,MEP-PLM-PMT23-34300416,"Garza, Jackie",,"21511 LONGWOOD, City of San Antonio, TX 78259",,2150925.8,13781035.7,2023-01-05,2023-01-05,,,A & A PLUMBING,9,,
Plumbing General Permit,MEP-PLM-PMT23-34300417,Plumbing,,"8503 MAGDALENA RUN, City of San Antonio, TX 78023",,2079308.6,13761258.6,2023-01-05,2023-01-05,,,"SHAUN L NEIDIG, ""WILL"" FIX IT",8,,
Plumbing General Permit,MEP-PLM-PMT23-34300421,Janie Rivera,,"2027 E DREXEL AVE, City of San Antonio, TX 78210",,2148773.9,13693717.1,2023-01-05,2023-01-05,,,"SHAFER SERVICES, SHAFER SERVICES INC.",2,,
Plumbing General Permit,MEP-PLM-PMT23-34300426,Plumbing permit,,"9523 MILLBROOK DR, City of San Antonio, TX 78245",,2072799.6,13703207.9,2023-01-05,2023-01-05,,,Jeremy Joseph Boon,4,,
Plumbing General Permit,MEP-PLM-PMT23-34300431,anytime plumbing co,,"4214 S PRESA ST, City of San Antonio, TX 78223",,2134980.3,13686672.4,2023-01-05,2023-01-05,,,juan j olivares,3,,
Plumbing General Permit,MEP-PLM-PMT23-34300435,CALVO 101405,,"1846 TEXAS AVE, City of San Antonio, TX 78228",,2114330.3,13711360,2023-01-05,2023-01-05,,,"JOSE M MANZANO, PLUMBING SOLUTIONS",7,NCD-8 Woodlawn Lake,
Plumbing General Permit,MEP-PLM-PMT23-34300436,Pete swallow gc,,"418 ROBINHOOD, City of San Antonio, TX 78209",,2140971.6,13729187.5,2023-01-05,2023-01-05,,,"GREGORY E HAYDEN, PREFERRRED PLUMBING",10,,
Plumbing General Permit,MEP-PLM-PMT23-34300438,Hoffer Permit,,"9338 WICKERSHAM, City of San Antonio, TX 78254",,2074411.7,13739381.2,2023-01-05,2023-01-05,,,Eli Harris,7,,
Plumbing General Permit,MEP-PLM-PMT23-34300439,Plumbing General Permit,,"13915 BROOK HOLLOW, City of San Antonio, TX 78232",,2138564,13756530,2023-01-05,2023-01-05,,,CAROLINA'S PLUMBING SERVICE,9,,
Plumbing General Permit,MEP-PLM-PMT23-34300443,Dowdy 106,,"106 DOWDY, City of San Antonio, TX 78204",,2127504,13694719.8,2023-01-05,2023-01-05,,,"GEORGE MEDINA, GEORGE'S SEWER SERVICE",5,,
Plumbing General Permit,MEP-PLM-PMT23-34300444,Vikki bathroom,,"438 W HERMOSA DR, City of San Antonio, TX 78212",,2126460.1,13721751,2023-01-05,2023-01-05,,,"PATRICK R MCGRATH, PATS PLUMBING",1,,
Plumbing General Permit,MEP-PLM-PMT23-34300448,Plumbing permit,,"7951 SUMAC RDG, City of San Antonio, TX 78250",,2077482,13735065,2023-01-05,2023-01-05,,,Seth Willcockson,7,,
Plumbing General Permit,MEP-PLM-PMT23-34300450,Plumbing permit,,"3515 EAGLE CANYON, City of San Antonio, TX 78247",,2149838.4,13763758.2,2023-01-05,2023-01-05,,,Seth Willcockson,10,,
Plumbing General Permit,MEP-PLM-PMT23-34300451,Plumbing General Permit,,"703 OLNEY DR, City of San Antonio, TX 78209",,2148685.3,13725935.2,2023-01-05,2023-01-05,,,Tie Co Plumbing,2,,
Plumbing General Permit,MEP-PLM-PMT23-34300463,plumbing,,"935 SCHLEY AVE, City of San Antonio, TX 78210",,2136614.1,13690949.5,2023-01-05,2023-01-05,,,ROSENDO MEDINA,3,,
Plumbing General Permit,MEP-PLM-PMT23-34300470,Chris Galvan,,"8414 MESCAL PASS, City of San Antonio, TX 78252",,2085208.3,13673365.2,2023-01-05,2023-01-05,,,ERIC CARTER,4,,
Plumbing General Permit,MEP-PLM-PMT23-34300493,North Star Mall Water Heater Install,,"7400 SAN PEDRO AVE, City of San Antonio, TX 78216",,2128387.9,13735988.4,2023-01-05,2023-01-05,,,Lawton Commercial Services,1,,
Plumbing General Permit,MEP-PLM-PMT23-34300496,10127 ranger canyon,,"10127 RANGER CANYON, City of San Antonio, TX 78251",,2066728.7,13709060.6,2023-01-05,2023-01-05,,,"LEOPOLDO SAMANIEGO III, LEO'S PLUMBING AND CONTRACTING",4,,
Plumbing General Permit,MEP-PLM-PMT23-34300508,Plumbing General Permit,,"314 VEDA MAE, City of San Antonio, TX 78216",,2126270.5,13730233.7,2023-01-05,2023-01-05,,,DONALD SCHMIDT,1,,
Plumbing General Permit,MEP-PLM-PMT23-34300511,4415 Shavano Woods,,"4415 SHAVANO WOODS, City of San Antonio, TX 78249",,2104243,13757141.8,2023-01-05,2023-01-05,,,"ABEL R RODRIGUEZ, FIG CUSTOM PLUMBING",8,,
Plumbing General Permit,MEP-PLM-PMT23-34300532,San Pedro - Comm Plbbg,,"6901 SAN PEDRO AVE, City of San Antonio, TX 78216",,2127558.2,13731443.4,2023-01-05,2023-01-05,,,"OTTO T HARRISON, THOMPSON HARRISON PLUMBING",1,,
Plumbing General Permit,MEP-PLM-PMT23-34300533,Plumbing,,"309 NEFF AVE, City of San Antonio, TX 78207",,2115728.1,13709435.9,2023-01-05,2023-01-05,,,Mark Cruz,1,,
Plumbing General Permit,MEP-PLM-PMT23-34300541,General plumbing,,"123 W MEADOWLANE DR, City of San Antonio, TX 78209",,2142199.2,13724495.3,2023-01-05,2023-01-05,,,Jaime Rodriguez,10,,
Plumbing General Permit,MEP-PLM-PMT23-34341563,Nico Golded CO,,"2047 W LAUREL, City of San Antonio, TX 78201",,2118328.5,13709486.2,2022-12-23,2023-01-05,,,juan antonio cortez,1,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800386,Sewer,,"2430 W WOODLAWN AVE, City of San Antonio, TX 78228",,2114784.1,13713291.2,2023-01-05,2023-01-05,,,"ROGER DELGADO, TURDMINATOR PLUMBING",7,NCD-8 Woodlawn Lake,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800400,219 Adams Sewer,,"219 ADAMS ST, City of San Antonio, TX 78210",,2130264,13696903,2023-01-05,2023-01-05,,,Joseph E Lajoie,1,,King William
Plumbing Sewer Permit,MEP-SEW-PMT23-34800403,Plumbing Sewer Permit,,"1919 CLOWER, City of San Antonio, TX 78201",,2119059.5,13721641.9,2023-01-05,2023-01-05,,,Angela Garcia,1,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800432,anytime plumbing co,,"4214 S PRESA ST, City of San Antonio, TX 78223",,2134980.3,13686672.4,2023-01-05,2023-01-05,,,juan j olivares,3,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800437,DAN HOLT / MHN PROPERTIES,,"222 COLWYN PASS, City of San Antonio, TX 78216",,2129962.9,13738453.8,2023-01-05,2023-01-05,,,Mark Barsalou,1,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800445,30FT tunnel repair,,"4934 STONELEIGH DR, City of San Antonio, TX 78220",,2161051.3,13693692,2023-01-05,2023-01-05,,,Joshua R Rowland,2,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800447,106 dowdy sewer,,"106 DOWDY, City of San Antonio, TX 78204",,2127504,13694719.8,2023-01-05,2023-01-05,,,"GEORGE MEDINA, GEORGE'S SEWER SERVICE",5,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800491,15418 Corian Creek,,"15418 CORIAN CREEK DR, City of San Antonio, TX 78247",,2159586.3,13761243,2023-01-05,2023-01-05,,,ERIC CARTER,10,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800514,612,,"612 GULF ST, City of San Antonio, TX 78202",,2142285.5,13702717,2023-01-05,2023-01-05,,,REY GONZALES,2,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800518,4415 Shavano Woods yard extension,,"4415 SHAVANO WOODS, City of San Antonio, TX 78249",,2104243,13757141.8,2023-01-05,2023-01-05,,,"ABEL R RODRIGUEZ, FIG CUSTOM PLUMBING",8,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34841564,Nico Golded CO,,"2047 W LAUREL, City of San Antonio, TX 78201",,2118328.5,13709486.2,2022-12-23,2023-01-05,,,juan antonio cortez,1,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34900108,Juanita Cruz,,"1606 HOEFGEN AVE, City of San Antonio, TX 78210",,2134471.7,13693565.7,2023-01-03,2023-01-05,,,Pedro Valdes,2,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34939711,Yan-Ting Lee,,"4731 CHEDDER DR, City of San Antonio, TX 78229",,2102387.9,13727122.4,2022-12-07,2023-01-05,,,"PHILIP ALBERT MAGUIRE, ADT Solar LLC",7,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34939971,Loc Le,,"6508 SPRING MANOR DR, City of San Antonio, TX 78249",,2090058.9,13747654.3,2022-12-08,2023-01-05,,,NRG Clean Power,8,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34940630,Solar System Addition,,"12930 FAIRVIEW FARMS, City of San Antonio, TX 78249",,2090141.2,13753315.5,2022-12-14,2023-01-05,,,"ALEJANDRO MOMPAZ LOZANO, ATMA ENERGY",8,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34941447,"Rodriguez - 1815 Kentucky Ave, San Antonio, TX 78228",,"1815 KENTUCKY AVE, City of San Antonio, TX 78201",,2115026.4,13710718.7,2022-12-22,2023-01-05,,,Lloyd Fuller,7,NCD-8 Woodlawn Lake,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34941647,427LACA,,"10427 TIPPECANOE, City of San Antonio, TX 78245",,2066991,13704629.9,2022-12-27,2023-01-05,,,ETW Energy (TX) LLC,4,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34941684,SOLAR MARTINEZ,,"519 HEATHER RIDGE, City of San Antonio, TX 78260",,2125537.8,13790166.8,2022-12-27,2023-01-05,,,"Ernest Garza, Solar Edge Pros",9,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34941848,731ELLE,,"12731 EL SENDERO, City of San Antonio, TX 78233",,2161694.7,13749719.2,2022-12-29,2023-01-05,,,ETW Energy (TX) LLC,10,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34941874,Roy Charitan,,"4970 VIEW DR, City of San Antonio, TX 78228",,2100986.6,13721885.1,2022-12-29,2023-01-05,,,Louis Botello,7,,
Electrical TML Permit,MEP-TML-PMT23-44000422,ELECTRICAL,,"2101 MCCULLOUGH AVE, City of San Antonio, TX 78212",,2130165.8,13711268.6,2023-01-05,2023-01-05,,,Bobby J Hines,1,,Monte Vista
Electrical TML Permit,MEP-TML-PMT23-44000461,Stephen Casanova,,"205 E CONGRESS AVE, City of San Antonio, TX 78214",,2130581.4,13679181.7,2023-01-05,2023-01-05,,,STEPHEN M CASANOVA,3,,
Electrical TOPS Permit,MEP-TOP-PMT23-33600471,458 Corliss,,"458 CORLISS, City of San Antonio, TX 78220",,2150654.5,13698829.7,2023-01-05,2023-01-05,,,"JAVIER VALDES, DOCTOR ELECTRIC",2,,
Electrical TOPS Permit,MEP-TOP-PMT23-33600474,159 Dorie,,"159 DORIE ST, City of San Antonio, TX 78220",,2148541,13697829.5,2023-01-05,2023-01-05,,,"JAVIER VALDES, DOCTOR ELECTRIC",2,,
Electrical TOPS Permit,MEP-TOP-PMT23-33600483,623 Eleanor,,"623 ELEANOR, City of San Antonio, TX 78209",,2140237.4,13713290.6,2023-01-05,2023-01-05,,,"Travis electric, TRAVIS ELECTRIC",2,NCD-6 Mahncke Park,
Maintenance Permit,MNT-MEP-PMT23-18200006,Manny Cunanan,,"711 BROADWAY, City of San Antonio, TX 78215",,2133017.4,13705209.7,2023-01-05,2023-01-05,,,Manny Cunanan,1,,
Foundation Repair Permit,REP-FND-PMT23-35100039,514 MAYFIELD,,"514 W MAYFIELD, City of San Antonio, TX 78211",,2118690.3,13679138.2,2023-01-04,2023-01-05,,,Eduardo Castillo,4,,
